"","study",".id",".g",".g_se","condition_arm1","condition_arm2","country_origin","income","multi_arm1","multi_arm2","year","time_weeks","time","format","format_details","n_sessions_arm1","country","age_group","mean_age","percent_women","recruitment","diagnosis","target_group","rob","notes","full_ref","culture"
"236","Schulz, 2016","Schulz_2016_msd_SPS_post_NA_self-report_cbt_wlc_cbt(group)_wlc",0.773751291895525,0.23360603277913,"cbt","wlc","Switzerland","H","cbt (group)","wlc",2016,12,"post","gsh","gsh",8,"Europe","adul",35.38,0.53,"com","sad","adul",0,NA,"Schulz, A., Stolz, T., Vincent, A., Krieger, T., Andersson, G., & Berger, T. (2016). A sorrow shared is a sorrow halved? A three-arm randomized controlled trial comparing internet-based clinician-guided individual versus group treatment for social anxiety disorder. Behav Res Ther, 84, 14-26. https://doi.org/10.1016/j.brat.2016.07.001 ","A - Western"
"237","Schulz, 2016","Schulz_2016_msd_SIAS_post_NA_self-report_cbt_wlc_cbt(individual)_wlc",0.806265944367352,0.234233752613585,"cbt","wlc","Switzerland","H","cbt (individual)","wlc",2016,12,"post","gsh","gsh",8,"Europe","adul",35.38,0.53,"com","sad","adul",0,NA,"Schulz, A., Stolz, T., Vincent, A., Krieger, T., Andersson, G., & Berger, T. (2016). A sorrow shared is a sorrow halved? A three-arm randomized controlled trial comparing internet-based clinician-guided individual versus group treatment for social anxiety disorder. Behav Res Ther, 84, 14-26. https://doi.org/10.1016/j.brat.2016.07.001 ","A - Western"
"238","Schulz, 2016","Schulz_2016_msd_SIAS_post_NA_self-report_cbt_wlc_cbt(group)_wlc",0.684034893738953,0.232000316433779,"cbt","wlc","Switzerland","H","cbt (group)","wlc",2016,12,"post","gsh","gsh",8,"Europe","adul",35.38,0.53,"com","sad","adul",0,NA,"Schulz, A., Stolz, T., Vincent, A., Krieger, T., Andersson, G., & Berger, T. (2016). A sorrow shared is a sorrow halved? A three-arm randomized controlled trial comparing internet-based clinician-guided individual versus group treatment for social anxiety disorder. Behav Res Ther, 84, 14-26. https://doi.org/10.1016/j.brat.2016.07.001 ","A - Western"
"239","Schweden, 2016","Schweden_2016_msd_LSAS_post_NA_cr_cbt_wlc_NA_NA",1.10950849578035,0.340613796666957,"cbt","wlc","Germany","H",NA,NA,2016,22,"post","ind","ind",25,"Europe","adul",25.33,0.4,"clin","sad","adul",0,NA,"Schweden, T. L. K., Pittig, A., Brauer, D., Klumbies, E., Kirschbaum, C., & Hoyer, J. (2016). Reduction of depersonalization during social stress through cognitive therapy for social anxiety disorder: A randomized controlled trial. J Anxiety Disord, 43, 99-105. https://doi.org/10.1016/j.janxdis.2016.09.005 ","A - Western"
"240","Stangier, 2003","Stangier_2003_msd_BAI_post_NA_self-report_cbt_wlc_cbt(ind)_wlc",0.624161666839287,0.312689996541811,"cbt","wlc","Germany","H","cbt (ind)","wlc",2003,17.33,"post","ind","ind",15,"Europe","adul",38.8,0.493,"com","sad","adul",0,NA,"Stangier, U., Heidenreich, T., Peitz, M., Lauterbach, W., & Clark, D. M. (2003). Cognitive therapy for social phobia: individual versus group treatment. Behav Res Ther, 41(9), 991-1007. https://doi.org/10.1016/s0005-7967(02)00176-6","A - Western"
"241","Stangier, 2003","Stangier_2003_msd_BAI_post_NA_self-report_cbt_wlc_cbt(grp)_wlc",0.27522095312901,0.306574144139411,"cbt","wlc","Germany","H","cbt (grp)","wlc",2003,17.33,"post","grp","grp",15,"Europe","adul",38.8,0.493,"com","sad","adul",0,NA,"Stangier, U., Heidenreich, T., Peitz, M., Lauterbach, W., & Clark, D. M. (2003). Cognitive therapy for social phobia: individual versus group treatment. Behav Res Ther, 41(9), 991-1007. https://doi.org/10.1016/s0005-7967(02)00176-6","A - Western"
"242","Stangier, 2003","Stangier_2003_msd_SPS_post_NA_self-report_cbt_wlc_cbt(ind)_wlc",0.437566574283241,0.308843317354496,"cbt","wlc","Germany","H","cbt (ind)","wlc",2003,17.33,"post","ind","ind",15,"Europe","adul",38.8,0.493,"com","sad","adul",0,NA,"Stangier, U., Heidenreich, T., Peitz, M., Lauterbach, W., & Clark, D. M. (2003). Cognitive therapy for social phobia: individual versus group treatment. Behav Res Ther, 41(9), 991-1007. https://doi.org/10.1016/s0005-7967(02)00176-6","A - Western"
"243","Stangier, 2003","Stangier_2003_msd_SPS_post_NA_self-report_cbt_wlc_cbt(grp)_wlc",0.0699704148589082,0.305176467805558,"cbt","wlc","Germany","H","cbt (grp)","wlc",2003,17.33,"post","grp","grp",15,"Europe","adul",38.8,0.493,"com","sad","adul",0,NA,"Stangier, U., Heidenreich, T., Peitz, M., Lauterbach, W., & Clark, D. M. (2003). Cognitive therapy for social phobia: individual versus group treatment. Behav Res Ther, 41(9), 991-1007. https://doi.org/10.1016/s0005-7967(02)00176-6","A - Western"
"244","Stangier, 2003","Stangier_2003_msd_SIAS_post_NA_self-report_cbt_wlc_cbt(ind)_wlc",-0.00821900300753985,0.305080986451226,"cbt","wlc","Germany","H","cbt (ind)","wlc",2003,17.33,"post","ind","ind",15,"Europe","adul",38.8,0.493,"com","sad","adul",0,NA,"Stangier, U., Heidenreich, T., Peitz, M., Lauterbach, W., & Clark, D. M. (2003). Cognitive therapy for social phobia: individual versus group treatment. Behav Res Ther, 41(9), 991-1007. https://doi.org/10.1016/s0005-7967(02)00176-6","A - Western"
"245","Stangier, 2003","Stangier_2003_msd_SIAS_post_NA_self-report_cbt_wlc_cbt(grp)_wlc",-0.225441694876673,0.306083221855661,"cbt","wlc","Germany","H","cbt (grp)","wlc",2003,17.33,"post","grp","grp",15,"Europe","adul",38.8,0.493,"com","sad","adul",0,NA,"Stangier, U., Heidenreich, T., Peitz, M., Lauterbach, W., & Clark, D. M. (2003). Cognitive therapy for social phobia: individual versus group treatment. Behav Res Ther, 41(9), 991-1007. https://doi.org/10.1016/s0005-7967(02)00176-6","A - Western"
"246","Stangier, 2003","Stangier_2003_msd_SPAI_post_NA_self-report_cbt_wlc_cbt(ind)_wlc",0.441407903610275,0.308909277259428,"cbt","wlc","Germany","H","cbt (ind)","wlc",2003,17.33,"post","ind","ind",15,"Europe","adul",38.8,0.493,"com","sad","adul",0,NA,"Stangier, U., Heidenreich, T., Peitz, M., Lauterbach, W., & Clark, D. M. (2003). Cognitive therapy for social phobia: individual versus group treatment. Behav Res Ther, 41(9), 991-1007. https://doi.org/10.1016/s0005-7967(02)00176-6","A - Western"
"247","Stangier, 2003","Stangier_2003_msd_SPAI_post_NA_self-report_cbt_wlc_cbt(grp)_wlc",0.0296411417221205,0.305097027225758,"cbt","wlc","Germany","H","cbt (grp)","wlc",2003,17.33,"post","grp","grp",15,"Europe","adul",38.8,0.493,"com","sad","adul",0,NA,"Stangier, U., Heidenreich, T., Peitz, M., Lauterbach, W., & Clark, D. M. (2003). Cognitive therapy for social phobia: individual versus group treatment. Behav Res Ther, 41(9), 991-1007. https://doi.org/10.1016/s0005-7967(02)00176-6","A - Western"
"248","Stangier, 2011","Stangier_2011_msd_LSAS_post_NA_cr_cbt_wlc_cbt_wlc",0.791433387870007,0.233985063664174,"cbt","wlc","Germany","H","cbt","wlc",2011,20,"post","ind","ind",16,"Europe","adul",35.6,0.556,"com","sad","adul",0,NA,"Stangier, U., Schramm, E., Heidenreich, T., Berger, M., & Clark, D. M. (2011). Cognitive therapy vs interpersonal psychotherapy in social anxiety disorder: a randomized controlled trial. Arch Gen Psychiatry, 68(7), 692-700. https://doi.org/10.1001/archgenpsychiatry.2011.67 ","A - Western"
"249","Stangier, 2011","Stangier_2011_msd_LSAS_post_NA_cr_ipt_wlc_ipt_wlc",0.446256797696684,0.228016325931,"Other psy","wlc","Germany","H","ipt","wlc",2011,20,"post","ind","ind",16,"Europe","adul",35.6,0.556,"com","sad","adul",0,NA,"Stangier, U., Schramm, E., Heidenreich, T., Berger, M., & Clark, D. M. (2011). Cognitive therapy vs interpersonal psychotherapy in social anxiety disorder: a randomized controlled trial. Arch Gen Psychiatry, 68(7), 692-700. https://doi.org/10.1001/archgenpsychiatry.2011.67 ","A - Western"
"250","Stangier, 2011","Stangier_2011_msd_SPAI_post_NA_self-report_cbt_wlc_cbt_wlc",0.716023207327626,0.232411835767015,"cbt","wlc","Germany","H","cbt","wlc",2011,20,"post","ind","ind",16,"Europe","adul",35.6,0.556,"com","sad","adul",0,NA,"Stangier, U., Schramm, E., Heidenreich, T., Berger, M., & Clark, D. M. (2011). Cognitive therapy vs interpersonal psychotherapy in social anxiety disorder: a randomized controlled trial. Arch Gen Psychiatry, 68(7), 692-700. https://doi.org/10.1001/archgenpsychiatry.2011.67 ","A - Western"
"251","Stangier, 2011","Stangier_2011_msd_SPAI_post_NA_self-report_ipt_wlc_ipt_wlc",0.389083694336247,0.22733934404524,"Other psy","wlc","Germany","H","ipt","wlc",2011,20,"post","ind","ind",16,"Europe","adul",35.6,0.556,"com","sad","adul",0,NA,"Stangier, U., Schramm, E., Heidenreich, T., Berger, M., & Clark, D. M. (2011). Cognitive therapy vs interpersonal psychotherapy in social anxiety disorder: a randomized controlled trial. Arch Gen Psychiatry, 68(7), 692-700. https://doi.org/10.1001/archgenpsychiatry.2011.67 ","A - Western"
"252","Stolz, 2018","Stolz_2018_msd_SPS_post_NA_self-report_cbt_wlc_cbt(computer)_wlc",0.833173951640931,0.232213970092115,"cbt","wlc","Switzerland","H","cbt (computer)","wlc",2018,12,"post","gsh","gsh",8,"Europe","adul",34.76,0.6267,"com","sad","adul",0,NA,"Stolz, T., Schulz, A., Krieger, T., Vincent, A., Urech, A., Moser, C., Westermann, S., & Berger, T. (2018). A mobile app for social anxiety disorder: A three-arm randomized controlled trial comparing mobile and PC-based guided self-help interventions. J Consult Clin Psychol, 86(6), 493-504. https://doi.org/10.1037/ccp0000301 ","A - Western"
"253","Stolz, 2018","Stolz_2018_msd_SPS_post_NA_self-report_cbt_wlc_cbt(app)_wlc",0.742124996039097,0.230461928895099,"cbt","wlc","Switzerland","H","cbt (app)","wlc",2018,12,"post","gsh","gsh",8,"Europe","adul",34.76,0.6267,"com","sad","adul",0,NA,"Stolz, T., Schulz, A., Krieger, T., Vincent, A., Urech, A., Moser, C., Westermann, S., & Berger, T. (2018). A mobile app for social anxiety disorder: A three-arm randomized controlled trial comparing mobile and PC-based guided self-help interventions. J Consult Clin Psychol, 86(6), 493-504. https://doi.org/10.1037/ccp0000301 ","A - Western"
"254","Stolz, 2018","Stolz_2018_msd_SIAS_post_NA_self-report_cbt_wlc_cbt(app)_wlc",0.534042715434568,0.227182502338471,"cbt","wlc","Switzerland","H","cbt (app)","wlc",2018,12,"post","gsh","gsh",8,"Europe","adul",34.76,0.6267,"com","sad","adul",0,NA,"Stolz, T., Schulz, A., Krieger, T., Vincent, A., Urech, A., Moser, C., Westermann, S., & Berger, T. (2018). A mobile app for social anxiety disorder: A three-arm randomized controlled trial comparing mobile and PC-based guided self-help interventions. J Consult Clin Psychol, 86(6), 493-504. https://doi.org/10.1037/ccp0000301 ","A - Western"
"255","Stolz, 2018","Stolz_2018_msd_SIAS_post_NA_self-report_cbt_wlc_cbt(computer)_wlc",0.35957587627946,0.225234860637966,"cbt","wlc","Switzerland","H","cbt (computer)","wlc",2018,12,"post","gsh","gsh",8,"Europe","adul",34.76,0.6267,"com","sad","adul",0,NA,"Stolz, T., Schulz, A., Krieger, T., Vincent, A., Urech, A., Moser, C., Westermann, S., & Berger, T. (2018). A mobile app for social anxiety disorder: A three-arm randomized controlled trial comparing mobile and PC-based guided self-help interventions. J Consult Clin Psychol, 86(6), 493-504. https://doi.org/10.1037/ccp0000301 ","A - Western"
"256","Stolz, 2018","Stolz_2018_msd_LSAS-SR_post_NA_self-report_cbt_wlc_cbt(app)_wlc",0.804493300535554,0.231641681539846,"cbt","wlc","Switzerland","H","cbt (app)","wlc",2018,12,"post","gsh","gsh",8,"Europe","adul",34.76,0.6267,"com","sad","adul",0,NA,"Stolz, T., Schulz, A., Krieger, T., Vincent, A., Urech, A., Moser, C., Westermann, S., & Berger, T. (2018). A mobile app for social anxiety disorder: A three-arm randomized controlled trial comparing mobile and PC-based guided self-help interventions. J Consult Clin Psychol, 86(6), 493-504. https://doi.org/10.1037/ccp0000301 ","A - Western"
"257","Stolz, 2018","Stolz_2018_msd_LSAS-SR_post_NA_self-report_cbt_wlc_cbt(computer)_wlc",0.777415880322499,0.231118543805207,"cbt","wlc","Switzerland","H","cbt (computer)","wlc",2018,12,"post","gsh","gsh",8,"Europe","adul",34.76,0.6267,"com","sad","adul",0,NA,"Stolz, T., Schulz, A., Krieger, T., Vincent, A., Urech, A., Moser, C., Westermann, S., & Berger, T. (2018). A mobile app for social anxiety disorder: A three-arm randomized controlled trial comparing mobile and PC-based guided self-help interventions. J Consult Clin Psychol, 86(6), 493-504. https://doi.org/10.1037/ccp0000301 ","A - Western"
"258","Thew, 2022","Thew_2022_msd_SPS_post_NA_self-report_cbt_wlc_NA_NA",1.20689880800304,0.328743865517643,"cbt","wlc","China","UM",NA,NA,2022,15,"post","gsh","gsh",14,"Asia","adul",33.1,0.7,"com","sad","adul",1,NA,"Thew, G. R., Kwok, A. P. L., Lissillour Chan, M. H., Powell, C., Wild, J., Leung, P. W. L., & Clark, D. M. (2022). Internet-delivered cognitive therapy for social anxiety disorder in Hong Kong: A randomized controlled trial. Internet Interv, 28, 100539. https://doi.org/10.1016/j.invent.2022.100539 ","A - Western"
"259","Thew, 2022","Thew_2022_msd_SPWSS_post_NA_self-report_cbt_wlc_NA_NA",1.91732000690614,0.366367893966528,"cbt","wlc","China","UM",NA,NA,2022,15,"post","gsh","gsh",14,"Asia","adul",33.1,0.7,"com","sad","adul",1,NA,"Thew, G. R., Kwok, A. P. L., Lissillour Chan, M. H., Powell, C., Wild, J., Leung, P. W. L., & Clark, D. M. (2022). Internet-delivered cognitive therapy for social anxiety disorder in Hong Kong: A randomized controlled trial. Internet Interv, 28, 100539. https://doi.org/10.1016/j.invent.2022.100539 ","A - Western"
"260","Thew, 2022","Thew_2022_msd_SPIN_post_NA_self-report_cbt_wlc_NA_NA",1.93544604850077,0.367489206520887,"cbt","wlc","China","UM",NA,NA,2022,15,"post","gsh","gsh",14,"Asia","adul",33.1,0.7,"com","sad","adul",1,NA,"Thew, G. R., Kwok, A. P. L., Lissillour Chan, M. H., Powell, C., Wild, J., Leung, P. W. L., & Clark, D. M. (2022). Internet-delivered cognitive therapy for social anxiety disorder in Hong Kong: A randomized controlled trial. Internet Interv, 28, 100539. https://doi.org/10.1016/j.invent.2022.100539 ","A - Western"
"261","Thew, 2022","Thew_2022_msd_FNE_post_NA_self-report_cbt_wlc_NA_NA",0.553743533833946,0.307444613404544,"cbt","wlc","China","UM",NA,NA,2022,15,"post","gsh","gsh",14,"Asia","adul",33.1,0.7,"com","sad","adul",1,NA,"Thew, G. R., Kwok, A. P. L., Lissillour Chan, M. H., Powell, C., Wild, J., Leung, P. W. L., & Clark, D. M. (2022). Internet-delivered cognitive therapy for social anxiety disorder in Hong Kong: A randomized controlled trial. Internet Interv, 28, 100539. https://doi.org/10.1016/j.invent.2022.100539 ","A - Western"
"262","Thew, 2022","Thew_2022_msd_LSAS-SR_post_NA_self-report_cbt_wlc_NA_NA",2.3524570052142,0.395117519453982,"cbt","wlc","China","UM",NA,NA,2022,15,"post","gsh","gsh",14,"Asia","adul",33.1,0.7,"com","sad","adul",1,NA,"Thew, G. R., Kwok, A. P. L., Lissillour Chan, M. H., Powell, C., Wild, J., Leung, P. W. L., & Clark, D. M. (2022). Internet-delivered cognitive therapy for social anxiety disorder in Hong Kong: A randomized controlled trial. Internet Interv, 28, 100539. https://doi.org/10.1016/j.invent.2022.100539 ","A - Western"
"263","Thew, 2022","Thew_2022_msd_SIAS_post_NA_self-report_cbt_wlc_NA_NA",1.84262494615201,0.36182334806538,"cbt","wlc","China","UM",NA,NA,2022,15,"post","gsh","gsh",14,"Asia","adul",33.1,0.7,"com","sad","adul",1,NA,"Thew, G. R., Kwok, A. P. L., Lissillour Chan, M. H., Powell, C., Wild, J., Leung, P. W. L., & Clark, D. M. (2022). Internet-delivered cognitive therapy for social anxiety disorder in Hong Kong: A randomized controlled trial. Internet Interv, 28, 100539. https://doi.org/10.1016/j.invent.2022.100539 ","A - Western"
"264","Titov, 2008a","Titov_2008a_msd_SPS_post_NA_self-report_cbt_wlc_NA_NA",1.03464577676146,0.214241673968295,"cbt","wlc","Australia","H",NA,NA,2008,10,"post","gsh","gsh",6,"Australia","adul",38.13,0.586,"com","sad","adul",0,NA,"Titov, N., Andrews, G., Schwencke, G., Drobny, J., & Einstein, D. (2008a). Shyness 1: distance treatment of social phobia over the Internet. Aust N Z J Psychiatry, 42(7), 585-594. https://doi.org/10.1080/00048670802119762 ","A - Western"
"265","Titov, 2008a","Titov_2008a_msd_SIAS_post_NA_self-report_cbt_wlc_NA_NA",0.853721936754765,0.210111683861772,"cbt","wlc","Australia","H",NA,NA,2008,10,"post","gsh","gsh",6,"Australia","adul",38.13,0.586,"com","sad","adul",0,NA,"Titov, N., Andrews, G., Schwencke, G., Drobny, J., & Einstein, D. (2008a). Shyness 1: distance treatment of social phobia over the Internet. Aust N Z J Psychiatry, 42(7), 585-594. https://doi.org/10.1080/00048670802119762 ","A - Western"
"266","Titov, 2008b","Titov_2008b_msd_SPS_post_NA_self-report_cbt_wlc_NA_NA",1.0866002578585,0.238368095968853,"cbt","wlc","Australia","H",NA,NA,2008,10,"post","gsh","gsh",6,"Australia","adul",36.79,0.6296,"com","sad","adul",0,NA,"Titov, N., Andrews, G., & Schwencke, G. (2008b). Shyness 2: treating social phobia online: replication and extension. Aust N Z J Psychiatry, 42(7), 595-605. https://doi.org/10.1080/00048670802119820 ","A - Western"
"267","Titov, 2008b","Titov_2008b_msd_SIAS_post_NA_self-report_cbt_wlc_NA_NA",1.27839808786188,0.244281526035855,"cbt","wlc","Australia","H",NA,NA,2008,10,"post","gsh","gsh",6,"Australia","adul",36.79,0.6296,"com","sad","adul",0,NA,"Titov, N., Andrews, G., & Schwencke, G. (2008b). Shyness 2: treating social phobia online: replication and extension. Aust N Z J Psychiatry, 42(7), 595-605. https://doi.org/10.1080/00048670802119820 ","A - Western"
"268","Titov, 2008c","Titov_2008c_msd_SPS_post_NA_self-report_cbt_wlc_cbt(gsh)_wlc",1.05214496456904,0.265315940727875,"cbt","wlc","Australia","H","cbt (gsh)","wlc",2008,10,"post","gsh","gsh",6,"Australia","adul",37.97,0.6105,"com","sad","adul",0,NA,"Titov, N., Andrews, G., Choi, I., Schwencke, G., & Mahoney, A. (2008c). Shyness 3: randomized controlled trial of guided versus unguided Internet-based CBT for social phobia. Aust N Z J Psychiatry, 42(12), 1030-1040. https://doi.org/10.1080/00048670802512107 ","A - Western"
"269","Titov, 2008c","Titov_2008c_msd_SIAS_post_NA_self-report_cbt_wlc_cbt(gsh)_wlc",0.961825114750298,0.262600930886528,"cbt","wlc","Australia","H","cbt (gsh)","wlc",2008,10,"post","gsh","gsh",6,"Australia","adul",37.97,0.6105,"com","sad","adul",0,NA,"Titov, N., Andrews, G., Choi, I., Schwencke, G., & Mahoney, A. (2008c). Shyness 3: randomized controlled trial of guided versus unguided Internet-based CBT for social phobia. Aust N Z J Psychiatry, 42(12), 1030-1040. https://doi.org/10.1080/00048670802512107 ","A - Western"
"270","Turner, 1994","Turner_1994_dich_ISPI_post_NA_mixed_Exposure_otherctr_NA_NA",1.54038940375623,0.605147673376525,"Exposure","other ctr","USA","H",NA,NA,1994,13,"post","ind","ind",20,"North America","adul",35.4,0.611,"clin","sad","adul",0,NA,"Turner, S. M., Beidel, D. C., & Jacob, R. G. (1994). Social phobia: a comparison of behavior therapy and atenolol. J Consult Clin Psychol, 62(2), 350-358. https://doi.org/10.1037//0022-006x.62.2.350 ","A - Western"
"271","Turner, 1994","Turner_1994_dich_SPEFI_post_NA_mixed_Exposure_otherctr_NA_NA",0.971292644410408,0.620500199710591,"Exposure","other ctr","USA","H",NA,NA,1994,13,"post","ind","ind",20,"North America","adul",35.4,0.611,"clin","sad","adul",0,NA,"Turner, S. M., Beidel, D. C., & Jacob, R. G. (1994). Social phobia: a comparison of behavior therapy and atenolol. J Consult Clin Psychol, 62(2), 350-358. https://doi.org/10.1037//0022-006x.62.2.350 ","A - Western"
"272","Wang, 2020","Wang_2020_msd_SPS_post_NA_self-report_cbt_wlc_cbt(guided)_wlc",1.01393765110291,0.28502648104958,"cbt","wlc","China","UM","cbt (guided)","wlc",2020,8,"post","gsh","gsh",8,"Asia","adul",24.92,0.702,"com","sad","adul",0,NA,"Wang, H., Zhao, Q., Mu, W., Rodriguez, M., Qian, M., & Berger, T. (2020). The Effect of Shame on Patients With Social Anxiety Disorder in Internet-Based Cognitive Behavioral Therapy: Randomized Controlled Trial. JMIR Ment Health, 7(7), e15797. https://doi.org/10.2196/15797 ","A - Western"
"273","Wang, 2020","Wang_2020_msd_SIAS_post_NA_self-report_cbt_wlc_cbt(guided)_wlc",1.14319018114757,0.289403252807012,"cbt","wlc","China","UM","cbt (guided)","wlc",2020,8,"post","gsh","gsh",8,"Asia","adul",24.92,0.702,"com","sad","adul",0,NA,"Wang, H., Zhao, Q., Mu, W., Rodriguez, M., Qian, M., & Berger, T. (2020). The Effect of Shame on Patients With Social Anxiety Disorder in Internet-Based Cognitive Behavioral Therapy: Randomized Controlled Trial. JMIR Ment Health, 7(7), e15797. https://doi.org/10.2196/15797 ","A - Western"
"274","Ye, 2017","Ye_2017_msd_LSAS-SR-Anxiety_post_NA_self-report_3rd_cau_NA_NA",0.7192316411684,0.398169869279766,"3rd","cau","China","UM",NA,NA,2017,10,"post","grp","grp",8,"Asia","adul",25.08,0.37,"oth","sad","stud/oth",0,NA,"Ye, H. (2017). Impact of mindfulness-based stress reduction (MBSR) on students' social anxiety: A randomized controlled trial [Article]. NeuroQuantology, 15(4), 101-106. https://doi.org/10.14704/nq.2017.15.4.1134 ","A - Western"
"275","Ye, 2017","Ye_2017_msd_LSAS-SR-Avoidence_post_NA_self-report_3rd_cau_NA_NA",0.976138430395392,0.408799476559138,"3rd","cau","China","UM",NA,NA,2017,10,"post","grp","grp",8,"Asia","adul",25.08,0.37,"oth","sad","stud/oth",0,NA,"Ye, H. (2017). Impact of mindfulness-based stress reduction (MBSR) on students' social anxiety: A randomized controlled trial [Article]. NeuroQuantology, 15(4), 101-106. https://doi.org/10.14704/nq.2017.15.4.1134 ","A - Western"
"276","Yoshinaga, 2016","Yoshinaga_2016_msd_LSAS_post_NA_cr_cbt_cau_NA_NA",1.95129233397821,0.37726133738424,"cbt","cau","Japan","H",NA,NA,2016,16,"post","ind","ind",16,"Asia","adul",32.05,0.405,"com","sad","stud/oth",0,NA,"Yoshinaga, N., Matsuki, S., Niitsu, T., Sato, Y., Tanaka, M., Ibuki, H., Takanashi, R., Ohshiro, K., Ohshima, F., Asano, K., Kobori, O., Yoshimura, K., Hirano, Y., Sawaguchi, K., Koshizaka, M., Hanaoka, H., Nakagawa, A., Nakazato, M., Iyo, M., & Shimizu, E. (2016). Cognitive Behavioral Therapy for Patients with Social Anxiety Disorder Who Remain Symptomatic following Antidepressant Treatment: A Randomized, Assessor-Blinded, Controlled Trial. Psychother Psychosom, 85(4), 208-217. https://doi.org/10.1159/000444221 ","B - Non-Western"
"277","Yoshinaga, 2016","Yoshinaga_2016_msd_SPAI_post_NA_self-report_cbt_cau_NA_NA",1.19284114364788,0.335908894470618,"cbt","cau","Japan","H",NA,NA,2016,16,"post","ind","ind",16,"Asia","adul",32.05,0.405,"com","sad","stud/oth",0,NA,"Yoshinaga, N., Matsuki, S., Niitsu, T., Sato, Y., Tanaka, M., Ibuki, H., Takanashi, R., Ohshiro, K., Ohshima, F., Asano, K., Kobori, O., Yoshimura, K., Hirano, Y., Sawaguchi, K., Koshizaka, M., Hanaoka, H., Nakagawa, A., Nakazato, M., Iyo, M., & Shimizu, E. (2016). Cognitive Behavioral Therapy for Patients with Social Anxiety Disorder Who Remain Symptomatic following Antidepressant Treatment: A Randomized, Assessor-Blinded, Controlled Trial. Psychother Psychosom, 85(4), 208-217. https://doi.org/10.1159/000444221 ","B - Non-Western"
"278","Zainal, 2021","Zainal_2021_msd_SPDQ_post_NA_self-report_Exposure_wlc_NA_NA",0.71416688428093,0.316270329454754,"Exposure","wlc","USA","H",NA,NA,2021,4,"post","Mixed/oth","VR",4,"North America","yadul",23.3,0.773,"com","sad","adul",0,NA,"Zainal, N. H., Chan, W. W., Saxena, A. P., Taylor, C. B., & Newman, M. G. (2021). Pilot randomized trial of self-guided virtual reality exposure therapy for social anxiety disorder. Behav Res Ther, 147, 103984. https://doi.org/10.1016/j.brat.2021.103984 ","A - Western"
"279","Zainal, 2021","Zainal_2021_msd_SIAS_post_NA_self-report_Exposure_wlc_NA_NA",0.395976454131848,0.309620195894572,"Exposure","wlc","USA","H",NA,NA,2021,4,"post","Mixed/oth","VR",4,"North America","yadul",23.3,0.773,"com","sad","adul",0,NA,"Zainal, N. H., Chan, W. W., Saxena, A. P., Taylor, C. B., & Newman, M. G. (2021). Pilot randomized trial of self-guided virtual reality exposure therapy for social anxiety disorder. Behav Res Ther, 147, 103984. https://doi.org/10.1016/j.brat.2021.103984 ","A - Western"
